census_geo_id,zip_code,census_display,commute_time_mins,rank,zip_ranking,city,state,lat,long,avg_state,avg_city
8600000US68943,68943,ZCTA5 68943,17.2,3132,90,HARDY,NE,40.01,-97.92,20.8,17.2
8600000US70645,70645,ZCTA5 70645,17.2,3133,90,HACKBERRY,LA,29.96,-93.43,28.5,17.2
8600000US71958,71958,ZCTA5 71958,17.2,3134,90,MURFREESBORO,AR,34.06,-93.69,25.3,17.2
8600000US73114,73114,ZCTA5 73114,17.2,3135,90,OKLAHOMA CITY,OK,35.46,-97.51,23.8,19.7
8600000US73131,73131,ZCTA5 73131,17.2,3136,90,OKLAHOMA CITY,OK,35.46,-97.51,23.8,19.7
8600000US73950,73950,ZCTA5 73950,17.2,3137,90,TURPIN,OK,36.87,-100.88,23.8,17.2
8600000US74643,74643,ZCTA5 74643,17.2,3138,90,LAMONT,OK,36.69,-97.55,23.8,17.2
8600000US77005,77005,ZCTA5 77005,17.2,3139,90,HOUSTON,TX,29.76,-95.38,25.1,26.2
8600000US78355,78355,ZCTA5 78355,17.2,3140,90,FALFURRIAS,TX,27.22,-98.14,25.1,17.2
8600000US78539,78539,ZCTA5 78539,17.2,3141,90,EDINBURG,TX,26.29,-98.16,25.1,19.9
8600000US79014,79014,ZCTA5 79014,17.2,3142,90,CANADIAN,TX,35.91,-100.38,25.1,17.2
8600000US79082,79082,ZCTA5 79082,17.2,3143,90,SPRINGLAKE,TX,34.23,-102.3,25.1,17.2
8600000US79556,79556,ZCTA5 79556,17.2,3144,90,SWEETWATER,TX,32.46,-100.4,25.1,17.2
8600000US82009,82009,ZCTA5 82009,17.2,3145,90,CHEYENNE,WY,41.14,-104.79,22.2,15.3
8600000US82240,82240,ZCTA5 82240,17.2,3146,90,TORRINGTON,WY,42.06,-104.18,22.2,17.2
8600000US83661,83661,ZCTA5 83661,17.2,3147,90,PAYETTE,ID,44.06,-116.7,22.9,17.2
8600000US83850,83850,ZCTA5 83850,17.2,3148,90,PINEHURST,ID,47.46,-116.21,22.9,17.2
8600000US84058,84058,ZCTA5 84058,17.2,3149,90,OREM,UT,40.29,-111.72,22.4,17.9
8600000US93109,93109,ZCTA5 93109,17.2,3150,90,SANTA BARBARA,CA,34.4,-119.72,27,16.7
8600000US96148,96148,ZCTA5 96148,17.2,3151,90,TAHOE VISTA,CA,39.24,-120.05,27,17.2
8600000US97823,97823,ZCTA5 97823,17.2,3152,90,CONDON,OR,45.28,-120.15,23.7,17.2
8600000US98848,98848,ZCTA5 98848,17.2,3153,90,QUINCY,WA,47.17,-119.8,25.7,17.2
8600000US99507,99507,ZCTA5 99507,17.2,3154,90,ANCHORAGE,AK,61.14,-149.76,11,17.3
8600000US99573,99573,ZCTA5 99573,17.2,3155,90,COPPER CENTER,AK,61.68,-145.14,11,17.2
8600000US99922,99922,ZCTA5 99922,17.2,3156,90,HYDABURG,AK,55.2,-132.81,11,17.2
8600000US02575,2575,ZCTA5 02575,17.3,3157,90,WEST TISBURY,MA,41.38,-70.67,27.3,17.3
8600000US12449,12449,ZCTA5 12449,17.3,3158,90,LAKE KATRINE,NY,41.98,-73.99,27.5,17.3
8600000US12787,12787,ZCTA5 12787,17.3,3159,90,WHITE SULPHUR SPRINGS,NY,41.79,-74.82,27.5,17.3
8600000US15948,15948,ZCTA5 15948,17.3,3160,90,REVLOC,PA,40.49,-78.74,26.4,17.3
8600000US24077,24077,ZCTA5 24077,17.3,3161,90,CLOVERDALE,VA,37.35,-79.9,28.6,17.3
8600000US25287,25287,ZCTA5 25287,17.3,3162,90,WEST COLUMBIA,WV,38.93,-82.07,30,17.3
8600000US31792,31792,ZCTA5 31792,17.3,3163,90,THOMASVILLE,GA,30.83,-83.97,26,18.4
8600000US32503,32503,ZCTA5 32503,17.3,3164,90,PENSACOLA,FL,30.44,-87.18,25.7,18.5
8600000US36111,36111,ZCTA5 36111,17.3,3165,90,MONTGOMERY,AL,32.35,-86.28,26.8,16.8
8600000US37409,37409,ZCTA5 37409,17.3,3166,90,CHATTANOOGA,TN,35.06,-85.25,26.8,18.4
8600000US37601,37601,ZCTA5 37601,17.3,3167,90,JOHNSON CITY,TN,36.33,-82.36,26.8,16.8
8600000US38505,38505,ZCTA5 38505,17.3,3168,90,COOKEVILLE,TN,36.15,-85.5,26.8,20.2
8600000US40202,40202,ZCTA5 40202,17.3,3169,90,LOUISVILLE,KY,38.22,-85.74,26.1,20.8
8600000US40204,40204,ZCTA5 40204,17.3,3170,90,LOUISVILLE,KY,38.22,-85.74,26.1,20.8
8600000US43952,43952,ZCTA5 43952,17.3,3171,90,STEUBENVILLE,OH,40.36,-80.64,25,18.7
8600000US44667,44667,ZCTA5 44667,17.3,3172,90,ORRVILLE,OH,40.84,-81.77,25,17.3
8600000US45431,45431,ZCTA5 45431,17.3,3173,90,DAYTON,OH,39.77,-84.19,25,20.2
8600000US47991,47991,ZCTA5 47991,17.3,3174,90,WEST LEBANON,IN,40.27,-87.38,25.3,17.3
8600000US49307,49307,ZCTA5 49307,17.3,3175,90,BIG RAPIDS,MI,43.7,-85.48,25.2,17.3
8600000US49770,49770,ZCTA5 49770,17.3,3176,90,PETOSKEY,MI,45.36,-84.95,25.2,17.3
8600000US49805,49805,ZCTA5 49805,17.3,3177,90,ALLOUEZ,MI,47.28,-88.4,25.2,17.3
8600000US49837,49837,ZCTA5 49837,17.3,3178,90,GLADSTONE,MI,45.85,-87.02,25.2,17.3
8600000US50231,50231,ZCTA5 50231,17.3,3179,90,RANDALL,IA,42.23,-93.6,22.1,17.3
8600000US50435,50435,ZCTA5 50435,17.3,3180,90,FLOYD,IA,43.12,-92.73,22.1,17.3
8600000US51357,51357,ZCTA5 51357,17.3,3181,90,ROYAL,IA,43.06,-95.28,22.1,17.3
8600000US51360,51360,ZCTA5 51360,17.3,3182,90,SPIRIT LAKE,IA,43.42,-95.11,22.1,17.3
8600000US51530,51530,ZCTA5 51530,17.3,3183,90,EARLING,IA,41.77,-95.41,22.1,17.3
8600000US51562,51562,ZCTA5 51562,17.3,3184,90,PANAMA,IA,41.72,-95.47,22.1,17.3
8600000US52405,52405,ZCTA5 52405,17.3,3185,90,CEDAR RAPIDS,IA,41.97,-91.66,22.1,16.3
8600000US52656,52656,ZCTA5 52656,17.3,3186,90,WEST POINT,IA,40.71,-91.45,22.1,17.3
8600000US54615,54615,ZCTA5 54615,17.3,3187,90,BLACK RIVER FALLS,WI,44.29,-90.84,23.9,17.3
8600000US55722,55722,ZCTA5 55722,17.3,3188,90,COLERAINE,MN,47.3,-93.42,23.6,17.3
8600000US56301,56301,ZCTA5 56301,17.3,3189,90,SAINT CLOUD,MN,45.55,-94.17,23.6,18.4
8600000US56334,56334,ZCTA5 56334,17.3,3190,90,GLENWOOD,MN,45.65,-95.38,23.6,17.3
8600000US56529,56529,ZCTA5 56529,17.3,3191,90,DILWORTH,MN,46.87,-96.69,23.6,17.3
8600000US57020,57020,ZCTA5 57020,17.3,3192,90,CROOKS,SD,43.66,-96.8,19.8,17.3
8600000US57031,57031,ZCTA5 57031,17.3,3193,90,GAYVILLE,SD,42.88,-97.17,19.8,17.3
8600000US57551,57551,ZCTA5 57551,17.3,3194,90,MARTIN,SD,43.17,-101.72,19.8,17.3
8600000US57641,57641,ZCTA5 57641,17.3,3195,90,MC INTOSH,SD,45.92,-101.35,19.8,17.3
8600000US59444,59444,ZCTA5 59444,17.3,3196,90,GALATA,MT,48.71,-111.35,21.7,17.3
8600000US60933,60933,ZCTA5 60933,17.3,3197,90,ELLIOTT,IL,40.46,-88.27,26.4,17.3
8600000US61032,61032,ZCTA5 61032,17.3,3198,90,FREEPORT,IL,42.29,-89.63,26.4,17.3
8600000US61822,61822,ZCTA5 61822,17.3,3199,90,CHAMPAIGN,IL,40.11,-88.26,26.4,15.8
8600000US61910,61910,ZCTA5 61910,17.3,3200,90,ARCOLA,IL,39.68,-88.3,26.4,17.3
8600000US62417,62417,ZCTA5 62417,17.3,3201,90,BRIDGEPORT,IL,38.71,-87.75,26.4,17.3
8600000US62684,62684,ZCTA5 62684,17.3,3202,90,SHERMAN,IL,39.88,-89.6,26.4,17.3
8600000US62864,62864,ZCTA5 62864,17.3,3203,90,MOUNT VERNON,IL,38.31,-88.91,26.4,17.3
8600000US62902,62902,ZCTA5 62902,17.3,3204,90,CARBONDALE,IL,37.72,-89.21,26.4,15.4
8600000US63124,63124,ZCTA5 63124,17.3,3205,90,SAINT LOUIS,MO,38.63,-90.24,26.3,23.2
8600000US63637,63637,ZCTA5 63637,17.3,3206,90,DOE RUN,MO,37.74,-90.5,26.3,17.3
8600000US63839,63839,ZCTA5 63839,17.3,3207,90,COOTER,MO,36.04,-89.8,26.3,17.3
8600000US66211,66211,ZCTA5 66211,17.3,3208,90,LEAWOOD,KS,38.9,-94.68,21.5,18.8
8600000US66503,66503,ZCTA5 66503,17.3,3209,90,MANHATTAN,KS,39.19,-96.59,21.5,15.1
8600000US66714,66714,ZCTA5 66714,17.3,3210,90,BENEDICT,KS,37.62,-95.74,21.5,17.3
8600000US67213,67213,ZCTA5 67213,17.3,3211,90,WICHITA,KS,37.68,-97.34,21.5,18.5
8600000US67526,67526,ZCTA5 67526,17.3,3212,90,ELLINWOOD,KS,38.35,-98.58,21.5,17.3
8600000US67548,67548,ZCTA5 67548,17.3,3213,90,LA CROSSE,KS,38.53,-99.3,21.5,17.3
8600000US67629,67629,ZCTA5 67629,17.3,3214,90,CLAYTON,KS,39.73,-100.17,21.5,17.3
8600000US68378,68378,ZCTA5 68378,17.3,3215,90,JOHNSON,NE,40.41,-95.99,20.8,17.3
8600000US68460,68460,ZCTA5 68460,17.3,3216,90,WACO,NE,40.89,-97.46,20.8,17.3
8600000US68502,68502,ZCTA5 68502,17.3,3217,90,LINCOLN,NE,40.81,-96.68,20.8,17.7
8600000US68660,68660,ZCTA5 68660,17.3,3218,89,SAINT EDWARD,NE,41.57,-97.86,20.8,17.3
8600000US68869,68869,ZCTA5 68869,17.3,3219,89,RAVENNA,NE,41.02,-98.91,20.8,17.3
8600000US69038,69038,ZCTA5 69038,17.3,3220,89,MAYWOOD,NE,40.65,-100.62,20.8,17.3
8600000US73533,73533,ZCTA5 73533,17.3,3221,89,DUNCAN,OK,34.52,-97.96,23.8,17.3
8600000US73556,73556,ZCTA5 73556,17.3,3222,89,MARTHA,OK,34.72,-99.38,23.8,17.3
8600000US73622,73622,ZCTA5 73622,17.3,3223,89,BESSIE,OK,35.38,-98.98,23.8,17.3
8600000US74112,74112,ZCTA5 74112,17.3,3224,89,TULSA,OK,36.12,-95.91,23.8,18.6
8600000US75205,75205,ZCTA5 75205,17.3,3225,89,DALLAS,TX,32.79,-96.76,25.1,25.1
8600000US76250,76250,ZCTA5 76250,17.3,3226,89,LINDSAY,TX,33.63,-97.21,25.1,17.3
8600000US76310,76310,ZCTA5 76310,17.3,3227,89,WICHITA FALLS,TX,33.89,-98.51,25.1,15.5
8600000US76531,76531,ZCTA5 76531,17.3,3228,89,HAMILTON,TX,31.7,-98.12,25.1,17.3
8600000US77706,77706,ZCTA5 77706,17.3,3229,89,BEAUMONT,TX,30.08,-94.14,25.1,18.8
8600000US77988,77988,ZCTA5 77988,17.3,3230,89,TELFERNER,TX,28.83,-96.83,25.1,17.3
8600000US78076,78076,ZCTA5 78076,17.3,3231,89,ZAPATA,TX,26.89,-99.26,25.1,17.3
8600000US78501,78501,ZCTA5 78501,17.3,3232,89,MCALLEN,TX,26.21,-98.23,25.1,18.8
8600000US78585,78585,ZCTA5 78585,17.3,3233,89,SALINENO,TX,26.5,-99.07,25.1,17.3
8600000US78624,78624,ZCTA5 78624,17.3,3234,89,FREDERICKSBURG,TX,30.27,-98.87,25.1,17.3
8600000US78751,78751,ZCTA5 78751,17.3,3235,89,AUSTIN,TX,30.26,-97.74,25.1,23.7
8600000US79027,79027,ZCTA5 79027,17.3,3236,89,DIMMITT,TX,34.54,-102.31,25.1,17.3
8600000US79359,79359,ZCTA5 79359,17.3,3237,89,SEAGRAVES,TX,32.94,-102.56,25.1,17.3
8600000US81131,81131,ZCTA5 81131,17.3,3238,89,CRESTONE,CO,37.99,-105.69,25,17.3
8600000US82227,82227,ZCTA5 82227,17.3,3239,89,MANVILLE,WY,42.77,-104.61,22.2,17.3
8600000US82423,82423,ZCTA5 82423,17.3,3240,89,FRANNIE,WY,44.97,-108.62,22.2,17.3
8600000US82601,82601,ZCTA5 82601,17.3,3241,89,CASPER,WY,42.83,-106.32,22.2,17.5
8600000US83450,83450,ZCTA5 83450,17.3,3242,89,TERRETON,ID,43.86,-112.38,22.9,17.3
8600000US84046,84046,ZCTA5 84046,17.3,3243,89,MANILA,UT,40.94,-109.79,22.4,17.3
8600000US84335,84335,ZCTA5 84335,17.3,3244,89,SMITHFIELD,UT,41.82,-111.87,22.4,17.3
8600000US85530,85530,ZCTA5 85530,17.3,3245,89,BYLAS,AZ,33.07,-110.25,25.3,17.3
8600000US87505,87505,ZCTA5 87505,17.3,3246,89,SANTA FE,NM,35.67,-105.95,25.5,21.7
8600000US93523,93523,ZCTA5 93523,17.3,3247,89,EDWARDS,CA,34.96,-117.87,27,12.4
8600000US95468,95468,ZCTA5 95468,17.3,3248,89,POINT ARENA,CA,38.91,-123.58,27,17.3
8600000US95932,95932,ZCTA5 95932,17.3,3249,89,COLUSA,CA,39.27,-122.05,27,17.3
8600000US96001,96001,ZCTA5 96001,17.3,3250,89,REDDING,CA,40.6,-122.46,27,17.8
8600000US97465,97465,ZCTA5 97465,17.3,3251,89,PORT ORFORD,OR,42.72,-124.35,23.7,17.3
8600000US97759,97759,ZCTA5 97759,17.3,3252,89,SISTERS,OR,44.41,-121.92,23.7,17.3
8600000US98225,98225,ZCTA5 98225,17.3,3253,89,BELLINGHAM,WA,48.73,-122.48,25.7,19.7
8600000US01103,1103,ZCTA5 01103,17.4,3254,89,SPRINGFIELD,MA,42.11,-72.53,27.3,21.3
8600000US04103,4103,ZCTA5 04103,17.4,3255,89,PORTLAND,ME,43.66,-70.25,25.4,17.2
8600000US05830,5830,ZCTA5 05830,17.4,3256,89,DERBY LINE,VT,45,-72.1,24.7,17.4
8600000US12205,12205,ZCTA5 12205,17.4,3257,89,ALBANY,NY,42.66,-73.79,27.5,18.2
8600000US13806,13806,ZCTA5 13806,17.4,3258,89,MERIDALE,NY,42.36,-74.95,27.5,17.4
8600000US13807,13807,ZCTA5 13807,17.4,3259,89,MILFORD,NY,42.59,-74.94,27.5,17.4
8600000US14830,14830,ZCTA5 14830,17.4,3260,89,CORNING,NY,42.14,-77.05,27.5,17.4
8600000US18220,18220,ZCTA5 18220,17.4,3261,89,DELANO,PA,40.84,-76.06,26.4,17.4
8600000US18509,18509,ZCTA5 18509,17.4,3262,89,SCRANTON,PA,41.4,-75.66,26.4,18.6
8600000US24078,24078,ZCTA5 24078,17.4,3263,89,COLLINSVILLE,VA,36.72,-79.91,28.6,17.4
8600000US25302,25302,ZCTA5 25302,17.4,3264,89,CHARLESTON,WV,38.35,-81.63,30,19.7
8600000US26836,26836,ZCTA5 26836,17.4,3265,89,MOOREFIELD,WV,39.06,-78.96,30,17.4
8600000US28557,28557,ZCTA5 28557,17.4,3266,89,MOREHEAD CITY,NC,34.72,-76.73,24.8,17.4
8600000US29115,29115,ZCTA5 29115,17.4,3267,89,ORANGEBURG,SC,33.49,-80.86,25.9,15.9
8600000US29206,29206,ZCTA5 29206,17.4,3268,89,COLUMBIA,SC,34,-81.03,25.9,17.7
8600000US31904,31904,ZCTA5 31904,17.4,3269,89,COLUMBUS,GA,32.51,-84.87,26,18.7
8600000US32580,32580,ZCTA5 32580,17.4,3270,89,VALPARAISO,FL,30.49,-86.5,25.7,17.4
8600000US34108,34108,ZCTA5 34108,17.4,3271,89,NAPLES,FL,26.14,-81.79,25.7,22.3
8600000US34239,34239,ZCTA5 34239,17.4,3272,89,SARASOTA,FL,27.33,-82.54,25.7,20.6
8600000US35406,35406,ZCTA5 35406,17.4,3273,89,TUSCALOOSA,AL,33.23,-87.54,26.8,17.7
8600000US36832,36832,ZCTA5 36832,17.4,3274,89,AUBURN,AL,32.59,-85.48,26.8,17.5
8600000US41559,41559,ZCTA5 41559,17.4,3275,89,REGINA,KY,37.35,-82.37,26.1,17.4
8600000US42029,42029,ZCTA5 42029,17.4,3276,89,CALVERT CITY,KY,37.03,-88.35,26.1,17.4
8600000US44114,44114,ZCTA5 44114,17.4,3277,89,CLEVELAND,OH,41.47,-81.67,25,23.5
8600000US44691,44691,ZCTA5 44691,17.4,3278,89,WOOSTER,OH,40.81,-81.93,25,17.4
8600000US45207,45207,ZCTA5 45207,17.4,3279,89,CINCINNATI,OH,39.09,-84.51,25,22.5
8600000US46537,46537,ZCTA5 46537,17.4,3280,89,LAPAZ,IN,41.45,-86.3,25.3,17.4
8600000US47006,47006,ZCTA5 47006,17.4,3281,89,BATESVILLE,IN,39.29,-85.21,25.3,17.4
8600000US47804,47804,ZCTA5 47804,17.4,3282,89,TERRE HAUTE,IN,39.47,-87.38,25.3,18.6
8600000US48642,48642,ZCTA5 48642,17.4,3283,89,MIDLAND,MI,43.62,-84.22,25.2,17.9
8600000US49719,49719,ZCTA5 49719,17.4,3284,89,CEDARVILLE,MI,45.99,-84.36,25.2,17.4
8600000US49858,49858,ZCTA5 49858,17.4,3285,89,MENOMINEE,MI,45.12,-87.62,25.2,17.4
8600000US50129,50129,ZCTA5 50129,17.4,3286,89,JEFFERSON,IA,42.01,-94.37,22.1,17.4
8600000US50586,50586,ZCTA5 50586,17.4,3287,89,SOMERS,IA,42.37,-94.43,22.1,17.4
8600000US51443,51443,ZCTA5 51443,17.4,3288,89,GLIDDEN,IA,42.05,-94.72,22.1,17.4
8600000US52154,52154,ZCTA5 52154,17.4,3289,89,LAWLER,IA,43.07,-92.15,22.1,17.4
8600000US52340,52340,ZCTA5 52340,17.4,3290,89,TIFFIN,IA,41.7,-91.67,22.1,17.4
8600000US54121,54121,ZCTA5 54121,17.4,3291,89,FLORENCE,WI,45.93,-88.25,23.9,17.4
8600000US54303,54303,ZCTA5 54303,17.4,3292,89,GREEN BAY,WI,44.52,-87.98,23.9,17.8
8600000US55734,55734,ZCTA5 55734,17.4,3293,89,EVELETH,MN,47.46,-92.54,23.6,17.4
8600000US55806,55806,ZCTA5 55806,17.4,3294,89,DULUTH,MN,46.78,-92.11,23.6,18
8600000US56484,56484,ZCTA5 56484,17.4,3295,89,WALKER,MN,47.08,-94.57,23.6,17.4
8600000US56670,56670,ZCTA5 56670,17.4,3296,89,REDBY,MN,47.84,-94.93,23.6,17.4
8600000US57227,57227,ZCTA5 57227,17.4,3297,89,CORONA,SD,45.33,-96.76,19.8,17.4
8600000US57330,57330,ZCTA5 57330,17.4,3298,89,DELMONT,SD,43.26,-98.15,19.8,17.4
8600000US58042,58042,ZCTA5 58042,17.4,3299,89,HARWOOD,ND,46.98,-96.87,21.3,17.4
8600000US59106,59106,ZCTA5 59106,17.4,3300,89,BILLINGS,MT,45.8,-108.66,21.7,17.5
8600000US61071,61071,ZCTA5 61071,17.4,3301,89,ROCK FALLS,IL,41.77,-89.69,26.4,17.4
8600000US61329,61329,ZCTA5 61329,17.4,3302,89,LADD,IL,41.38,-89.21,26.4,17.4
8600000US61615,61615,ZCTA5 61615,17.4,3303,89,PEORIA,IL,40.74,-89.6,26.4,17.3
8600000US63862,63862,ZCTA5 63862,17.4,3304,89,LILBOURN,MO,36.59,-89.61,26.3,17.4
8600000US63868,63868,ZCTA5 63868,17.4,3305,89,MOREHOUSE,MO,36.84,-89.69,26.3,17.4
8600000US64111,64111,ZCTA5 64111,17.4,3306,89,KANSAS CITY,MO,39.09,-94.58,26.3,21.3
8600000US64433,64433,ZCTA5 64433,17.4,3307,89,CONCEPTION,MO,40.25,-94.68,26.3,17.4
8600000US66090,66090,ZCTA5 66090,17.4,3308,89,WATHENA,KS,39.76,-94.94,21.5,17.4
8600000US66214,66214,ZCTA5 66214,17.4,3309,89,OVERLAND PARK,KS,38.9,-94.68,21.5,20.3
8600000US67042,67042,ZCTA5 67042,17.4,3310,89,EL DORADO,KS,37.82,-96.85,21.5,17.4
8600000US67455,67455,ZCTA5 67455,17.4,3311,89,LINCOLN,KS,39.04,-98.14,21.5,17.4
8600000US68661,68661,ZCTA5 68661,17.4,3312,89,SCHUYLER,NE,41.44,-97.05,20.8,17.4
8600000US68666,68666,ZCTA5 68666,17.4,3313,89,STROMSBURG,NE,41.11,-97.59,20.8,17.4
8600000US68927,68927,ZCTA5 68927,17.4,3314,89,BERTRAND,NE,40.52,-99.63,20.8,17.4
8600000US71101,71101,ZCTA5 71101,17.4,3315,89,SHREVEPORT,LA,32.47,-93.79,28.5,18.8
8600000US71301,71301,ZCTA5 71301,17.4,3316,89,ALEXANDRIA,LA,31.29,-92.46,28.5,18.2
8600000US72346,72346,ZCTA5 72346,17.4,3317,89,HETH,AR,35.06,-90.46,25.3,17.4
8600000US72802,72802,ZCTA5 72802,17.4,3318,89,RUSSELLVILLE,AR,35.27,-93.14,25.3,16
8600000US73557,73557,ZCTA5 73557,17.4,3319,89,MEDICINE PARK,OK,34.72,-98.46,23.8,17.4
8600000US73843,73843,ZCTA5 73843,17.4,3320,89,GAGE,OK,36.31,-99.75,23.8,17.4
8600000US76667,76667,ZCTA5 76667,17.4,3321,89,MEXIA,TX,31.67,-96.48,25.1,17.4
8600000US76903,76903,ZCTA5 76903,17.4,3322,89,SAN ANGELO,TX,31.44,-100.45,25.1,16.9
8600000US77701,77701,ZCTA5 77701,17.4,3323,89,BEAUMONT,TX,30.08,-94.14,25.1,18.8
8600000US78578,78578,ZCTA5 78578,17.4,3324,89,PORT ISABEL,TX,26.07,-97.22,25.1,17.4
8600000US79087,79087,ZCTA5 79087,17.4,3325,89,TEXLINE,TX,36.37,-103.01,25.1,17.4
8600000US79322,79322,ZCTA5 79322,17.4,3326,89,CROSBYTON,TX,33.64,-101.23,25.1,17.4
8600000US84710,84710,ZCTA5 84710,17.4,3327,89,ALTON,UT,37.46,-112.5,22.4,17.4
8600000US88005,88005,ZCTA5 88005,17.4,3328,89,LAS CRUCES,NM,32.33,-106.75,25.5,16.8
8600000US88231,88231,ZCTA5 88231,17.4,3329,89,EUNICE,NM,32.44,-103.19,25.5,17.4
8600000US88250,88250,ZCTA5 88250,17.4,3330,89,HOPE,NM,32.81,-104.73,25.5,17.4
8600000US89509,89509,ZCTA5 89509,17.4,3331,89,RENO,NV,39.49,-119.84,23.6,22.2
8600000US93608,93608,ZCTA5 93608,17.4,3332,89,CANTUA CREEK,CA,36.45,-120.45,27,17.4
8600000US95437,95437,ZCTA5 95437,17.4,3333,89,FORT BRAGG,CA,39.47,-123.63,27,17.4
8600000US95928,95928,ZCTA5 95928,17.4,3334,89,CHICO,CA,39.71,-121.81,27,19.2
8600000US96722,96722,ZCTA5 96722,17.4,3335,89,PRINCEVILLE,HI,22.22,-159.48,26.2,17.4
8600000US97520,97520,ZCTA5 97520,17.4,3336,89,ASHLAND,OR,42.15,-122.53,23.7,17.4
8600000US97882,97882,ZCTA5 97882,17.4,3337,89,UMATILLA,OR,45.9,-119.33,23.7,17.4
8600000US99344,99344,ZCTA5 99344,17.4,3338,89,OTHELLO,WA,46.8,-119.15,25.7,17.4
8600000US99921,99921,ZCTA5 99921,17.4,3339,89,CRAIG,AK,55.46,-132.83,11,17.4
8600000US01238,1238,ZCTA5 01238,17.5,3340,89,LEE,MA,42.3,-73.25,27.3,17.5
8600000US04658,4658,ZCTA5 04658,17.5,3341,89,MILBRIDGE,ME,44.52,-67.88,25.4,17.5
8600000US05672,5672,ZCTA5 05672,17.5,3342,89,STOWE,VT,44.46,-72.68,24.7,17.5
8600000US12945,12945,ZCTA5 12945,17.5,3343,89,LAKE CLEAR,NY,44.36,-74.25,27.5,17.5
8600000US13739,13739,ZCTA5 13739,17.5,3344,89,BLOOMVILLE,NY,42.33,-74.8,27.5,17.5
8600000US13815,13815,ZCTA5 13815,17.5,3345,89,NORWICH,NY,42.53,-75.52,27.5,17.5
8600000US14714,14714,ZCTA5 14714,17.5,3346,89,BLACK CREEK,NY,42.29,-78.24,27.5,17.5
8600000US14870,14870,ZCTA5 14870,17.5,3347,89,PAINTED POST,NY,42.16,-77.09,27.5,17.5
8600000US15489,15489,ZCTA5 15489,17.5,3348,89,WEST LEISENRING,PA,39.96,-79.71,26.4,17.5
8600000US15501,15501,ZCTA5 15501,17.5,3349,89,SOMERSET,PA,40,-79.07,26.4,17.5
8600000US15520,15520,ZCTA5 15520,17.5,3350,89,ACOSTA,PA,40.1,-79.04,26.4,17.5
8600000US16507,16507,ZCTA5 16507,17.5,3351,89,ERIE,PA,42.12,-80.08,26.4,16
8600000US16915,16915,ZCTA5 16915,17.5,3352,89,COUDERSPORT,PA,41.77,-78.01,26.4,17.5
8600000US17318,17318,ZCTA5 17318,17.5,3353,89,EMIGSVILLE,PA,40,-76.73,26.4,17.5
8600000US18507,18507,ZCTA5 18507,17.5,3354,89,MOOSIC,PA,41.35,-75.72,26.4,17.5
8600000US19611,19611,ZCTA5 19611,17.5,3355,89,READING,PA,40.33,-75.92,26.4,21.5
8600000US21153,21153,ZCTA5 21153,17.5,3356,89,STEVENSON,MD,39.42,-76.7,31.9,17.5
8600000US23230,23230,ZCTA5 23230,17.5,3357,89,RICHMOND,VA,37.55,-77.46,28.6,21.6
8600000US23510,23510,ZCTA5 23510,17.5,3358,89,NORFOLK,VA,36.84,-76.28,28.6,20.6
8600000US24016,24016,ZCTA5 24016,17.5,3359,89,ROANOKE,VA,37.27,-79.95,28.6,17.7
8600000US24450,24450,ZCTA5 24450,17.5,3360,89,LEXINGTON,VA,37.78,-79.44,28.6,17.5
8600000US24464,24464,ZCTA5 24464,17.5,3361,89,MONTEBELLO,VA,37.86,-79.13,28.6,17.5
8600000US27607,27607,ZCTA5 27607,17.5,3362,89,RALEIGH,NC,35.82,-78.65,24.8,21.2
8600000US27809,27809,ZCTA5 27809,17.5,3363,89,BATTLEBORO,NC,36.04,-77.75,24.8,17.5
8600000US27927,27927,ZCTA5 27927,17.5,3364,89,COROLLA,NC,36.37,-75.83,24.8,17.5
8600000US27964,27964,ZCTA5 27964,17.5,3365,89,POINT HARBOR,NC,36.08,-75.8,24.8,17.5
8600000US28726,28726,ZCTA5 28726,17.5,3366,89,EAST FLAT ROCK,NC,35.28,-82.41,24.8,17.5
8600000US29928,29928,ZCTA5 29928,17.5,3367,89,HILTON HEAD ISLAND,SC,32.19,-80.74,25.9,17.4
8600000US31906,31906,ZCTA5 31906,17.5,3368,89,COLUMBUS,GA,32.51,-84.87,26,18.7
8600000US33480,33480,ZCTA5 33480,17.5,3369,89,PALM BEACH,FL,26.69,-80.03,25.7,17.5
8600000US36607,36607,ZCTA5 36607,17.5,3370,89,MOBILE,AL,30.68,-88.04,26.8,21.5
8600000US36830,36830,ZCTA5 36830,17.5,3371,89,AUBURN,AL,32.59,-85.48,26.8,17.5
8600000US41622,41622,ZCTA5 41622,17.5,3372,89,EASTERN,KY,37.51,-82.8,26.1,17.5
8600000US43202,43202,ZCTA5 43202,17.5,3373,89,COLUMBUS,OH,39.98,-82.98,25,20.1
8600000US47404,47404,ZCTA5 47404,17.5,3374,89,BLOOMINGTON,IN,39.16,-86.52,25.3,15.8
8600000US47464,47464,ZCTA5 47464,17.5,3375,89,STINESVILLE,IN,39.3,-86.64,25.3,17.5
8600000US48750,48750,ZCTA5 48750,17.5,3376,89,OSCODA,MI,44.42,-83.33,25.2,17.5
8600000US49103,49103,ZCTA5 49103,17.5,3377,89,BERRIEN SPRINGS,MI,41.94,-86.34,25.2,11.8
8600000US49657,49657,ZCTA5 49657,17.5,3378,89,MC BAIN,MI,44.22,-85.21,25.2,17.5
